segment_id,total_crashes,avg_crash_rate,crash_volatility,pct_days_with_crash,avg_crashes_last_7_days,avg_crashes_last_30_days,segment_length,road_type,lanes,maxspeed,oneway,is_bridge,is_tunnel,is_junction,segment_curvature,bearing_change_max,u_degree,v_degree,intersection_degree_max,near_intersection,near_traffic_signal,near_crossing,curvature_norm,bearing_norm,intersection_norm,visibility_risk_score,gmm_cluster,cluster_probability_max,cluster_label
137,98,0.0371529135705905,0.1891733863781295,0.0371529135705905,0.2671098944075088,1.1302307391474384,1005.0822702134026,motorway,3.0,50.0,1,1,0,0,0.0141383492225797,3.4951310830301168,3,3,3,0,0,0,0.0028276698445159,0.0201830489813105,0.4285714285714285,0.0949185732446163,4,1.0,Elevated Risk Corridors
138,113,0.0426280797809933,0.202056658666261,0.0426280797809933,0.3093468908877591,1.3210793899100508,260.64449745498916,motorway_link,2.0,30.0,1,1,0,0,0.349801337608812,13.001144747985052,3,3,3,0,1,0,0.0699602675217624,0.0750766523566834,0.4285714285714285,0.143729053665664,1,1.0,High-Risk Persistent Segments
144,26,0.0097770825185764,0.0984138147154794,0.0097770825185764,0.0711771607352366,0.3050449745795854,77.79712268057604,primary,4.0,25.0,1,0,0,0,5.706782682168843e-05,2.0183769927787125,4,4,4,1,1,0,1.1413565364337686e-05,0.01165535733575,0.5714285714285714,0.11895242264616,3,0.99999998756212,Moderate-Risk Segments
150,88,0.0328509972624168,0.1782813493514878,0.0328509972624168,0.2409073132577238,1.026593664450528,29.703389990132415,primary,2.0,25.0,1,0,0,0,0.0559160544196959,14.021755691921785,4,4,4,1,1,0,0.0111832108839391,0.0809702913026877,0.5714285714285714,0.151147115160365,0,1.0,Intermediate Risk Group
153,135,0.0508408290965975,0.2197155404333511,0.0508408290965975,0.3668361360969887,1.5569026202581149,544.5582799227994,motorway,3.0,50.0,1,1,0,0,0.0057888817748605,3.146612913228523,3,3,3,0,0,0,0.0011577763549721,0.0181704894735612,0.4285714285714285,0.093445592045699,4,1.0,Elevated Risk Corridors
155,31,0.0121235823230348,0.1094590642928352,0.0121235823230348,0.0848650762612436,0.3637074696910441,84.37955172018268,secondary,4.0,25.0,0,0,0,0,1.2123729575819198e-08,0.0256241146583988,4,3,4,1,1,0,2.424745915163839e-09,0.0001479694892601,0.5714285714285714,0.1143449030513167,3,0.9999999654402109,Moderate-Risk Segments
158,132,0.0512319123973406,0.2205135380248769,0.0512319123973406,0.3613609698865858,1.54477903793508,77.96308031209274,secondary,4.0,25.0,0,0,0,0,5.395625946036375e-09,0.0172924974513364,3,3,3,0,1,0,1.079125189207275e-09,9.98575775209354e-05,0.4285714285714285,0.0857542291769441,4,1.0,Elevated Risk Corridors
168,55,0.0211184982401251,0.1438074932248073,0.0211184982401251,0.1505670707860774,0.6452874462260462,277.34392815977816,motorway,4.0,40.0,1,0,0,0,0.0351451674355016,5.9489225090720765,3,3,3,0,0,0,0.0070290334871003,0.0343527586045584,0.4285714285714285,0.1022670025509492,4,1.0,Elevated Risk Corridors
169,77,0.0281579976535001,0.1654564324890816,0.0281579976535001,0.2107938991005084,0.9034024247164646,732.3925116321113,motorway,3.0,40.0,1,0,0,0,0.0878063198090974,4.707158452478211,3,3,3,0,0,0,0.0175612639618194,0.027182044779503,0.4285714285714285,0.1036116092108147,4,1.0,Elevated Risk Corridors
173,130,0.0484943292921392,0.2148503711668243,0.0484943292921392,0.355885803676183,1.5252248728979272,530.5771113795411,motorway,3.0,40.0,1,0,1,0,0.0065417546455661,2.8697243578274083,3,3,3,0,0,0,0.0013083509291132,0.0165715636698457,0.4285714285714285,0.0928662515538693,1,1.0,High-Risk Persistent Segments
175,112,0.0434102463824794,0.2038186529513473,0.0434102463824794,0.3066093077825577,1.3140398904966757,153.06370635551156,primary,5.0,25.0,0,0,0,0,3.1350064100266195e-08,0.0476213424390152,3,4,4,1,1,0,6.270012820053239e-09,0.0002749950900751,0.5714285714285714,0.1143957148297494,3,0.9999999260940512,Moderate-Risk Segments
176,190,0.0700039108330074,0.2552035150629891,0.0700039108330074,0.5201407899882675,2.229174814235432,76.82084932298689,primary,6.0,25.0,0,0,0,0,1.8961335937817125e-05,1.3419900428521032,3,4,4,1,1,0,3.792267187563425e-06,0.0077494806700735,0.5714285714285714,0.1173870234606187,3,0.9999999356958632,Moderate-Risk Segments
182,95,0.0355885803676183,0.1852983036635509,0.0355885803676183,0.2600703949941337,1.114587407117716,164.86679216464307,secondary,3.0,25.0,0,0,0,0,1.382547409889412e-10,0.0035463062677081,3,3,3,0,1,0,2.765094819778824e-11,2.0478566154900646e-05,0.4285714285714285,0.085722477151808,4,1.0,Elevated Risk Corridors
183,39,0.0144700821274931,0.1194415260864767,0.0144700821274931,0.1067657411028549,0.4575674618693782,273.0939943567042,secondary,5.0,25.0,0,0,0,0,9.482958235107477e-06,1.2323798824638177,3,3,3,0,1,0,1.896591647021495e-06,0.0071165237985251,0.4285714285714285,0.0885616538703546,4,1.0,Elevated Risk Corridors
