segment_id,total_crashes,avg_crash_rate,crash_volatility,pct_days_with_crash,avg_crashes_last_7_days,avg_crashes_last_30_days,avg_temp,avg_precip,avg_wind,crash_rate_rain,crash_rate_no_rain,segment_length,road_busway,road_living_street,road_motorway,road_motorway_link,road_primary,road_primary_link,road_residential,road_secondary,road_secondary_link,road_tertiary,road_tertiary_link,road_trunk,road_trunk_link,road_unclassified,kmeans_cluster,gmm_cluster
207,184,0.0684395776300351,0.2731886452687458,0.0684395776300351,0.5037152913570591,2.154086820492765,12.635705905357842,3.889949159170904,21.59225655064529,0.0735080058224163,0.062552831783601,249.5885014823442,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2
208,41,0.0160344153304653,0.1256323426235746,0.0160344153304653,0.1122409073132577,0.4806413766132186,12.635705905357842,3.889949159170904,21.59225655064529,0.0116448326055312,0.0211327134404057,274.03661263264627,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4
225,88,0.033633163863903,0.1886566576492067,0.033633163863903,0.2409073132577238,1.032459913961674,12.635705905357842,3.889949159170904,21.59225655064529,0.0327510917030567,0.0346576500422654,86.0457244369001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
226,72,0.0281579976535001,0.1654564324890815,0.0281579976535001,0.1971059835745013,0.8447399296050059,12.635705905357842,3.889949159170904,21.59225655064529,0.0342066957787481,0.0211327134404057,89.32400781010153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
231,22,0.0086038326163472,0.0923750174599173,0.0086038326163472,0.0602268283144309,0.2581149784904185,12.635705905357842,3.889949159170904,21.59225655064529,0.0087336244541484,0.0084530853761623,157.35334373021686,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
237,155,0.0559249120062573,0.2591096345167288,0.0559249120062573,0.423152131403989,1.8083691826359016,12.635705905357842,3.889949159170904,21.59225655064529,0.0604075691411935,0.0507185122569738,78.25505847239906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
238,29,0.0113414157215486,0.1059111649485041,0.0113414157215486,0.0793899100508408,0.3402424716464607,12.635705905357842,3.889949159170904,21.59225655064529,0.0080058224163027,0.0152155536770921,134.5441705227738,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,4
242,77,0.0281579976535001,0.1820175436413462,0.0281579976535001,0.2107938991005084,0.8959718420023465,12.635705905357842,3.889949159170904,21.59225655064529,0.0276564774381368,0.0287404902789518,1189.183232728552,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
249,91,0.0351974970668752,0.1873977960223868,0.0351974970668752,0.2491200625733281,1.067657411028549,12.635705905357842,3.889949159170904,21.59225655064529,0.0400291120815138,0.029585798816568,79.59920455873527,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
254,37,0.0144700821274931,0.1194415260864764,0.0144700821274931,0.101290574892452,0.4341024638247946,12.635705905357842,3.889949159170904,21.59225655064529,0.0138282387190684,0.0152155536770921,273.04322248191386,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4
255,94,0.0367618302698474,0.1882133149870989,0.0367618302698474,0.2573328118889323,1.1028549080954244,12.635705905357842,3.889949159170904,21.59225655064529,0.0429403202328966,0.029585798816568,86.12886773493697,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
259,228,0.0829096597575283,0.3074899171942455,0.0829096597575283,0.624168947985921,2.638639030113414,12.635705905357842,3.889949159170904,21.59225655064529,0.086608442503639,0.0786136939983093,1660.6652631800978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2
262,24,0.0093859992178333,0.0964444913587477,0.0093859992178333,0.0657019945248337,0.2815799765350019,12.635705905357842,3.889949159170904,21.59225655064529,0.0138282387190684,0.0042265426880811,80.54077459112055,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
263,23,0.0089949159170903,0.0944324885199473,0.0089949159170903,0.0629644114196323,0.2698474775127102,12.635705905357842,3.889949159170904,21.59225655064529,0.0087336244541484,0.0092983939137785,274.2511482727951,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,4
267,43,0.0164254986312084,0.1316158263064198,0.0164254986312084,0.1177160735236605,0.4915917090340242,12.635705905357842,3.889949159170904,21.59225655064529,0.0167394468704512,0.0160608622147083,86.1577338415532,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1
