segment_id,total_crashes,avg_crash_rate,crash_volatility,pct_days_with_crash,avg_crashes_last_7_days,avg_crashes_last_30_days,avg_temp,avg_precip,avg_wind,crash_rate_rain,crash_rate_no_rain,segment_length,road_busway,road_living_street,road_motorway,road_motorway_link,road_primary,road_primary_link,road_residential,road_secondary,road_secondary_link,road_tertiary,road_tertiary_link,road_trunk,road_trunk_link,road_unclassified
394,23,0.008603832616347283,0.09848841303183103,0.008603832616347283,0.06296441141963238,0.2698474775127102,12.635705905357842,3.8899491591709037,21.59225655064529,0.008005822416302766,0.009298393913778529,215.6131997670068,0,0,0,0,0,0,1,0,0,0,0,0,0,0
407,25,0.009385999217833398,0.1023120302814447,0.009385999217833398,0.06843957763003519,0.29331247555729373,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.011834319526627219,10.61496340253128,0,0,0,0,0,0,0,0,0,0,0,0,0,1
408,38,0.014470082127493155,0.1242115599495024,0.014470082127493155,0.1040281579976535,0.4458349628470864,12.635705905357842,3.8899491591709037,21.59225655064529,0.018195050946142648,0.01014370245139476,92.27453360345284,0,0,0,0,0,0,1,0,0,0,0,0,0,0
410,26,0.010168165819319515,0.10034297149419831,0.010168165819319515,0.07117716073523661,0.30504497457958546,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.01014370245139476,75.13062670532469,0,0,0,0,0,0,0,1,0,0,0,0,0,0
412,35,0.01329683222526398,0.1195337233414913,0.01329683222526398,0.09581540868204928,0.4106374657802112,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.01267962806424345,150.19180359314927,0,0,0,0,0,0,0,1,0,0,0,0,0,0
415,162,0.06022682831443097,0.25617293669670377,0.06022682831443097,0.4423152131403989,1.8904966757919437,12.635705905357842,3.8899491591709037,21.59225655064529,0.06695778748180495,0.052409129332206254,51.391942735165486,0,0,0,0,0,0,0,1,0,0,0,0,0,0
421,37,0.014470082127493155,0.1194415260864767,0.014470082127493155,0.10129057489245209,0.42510754790770433,12.635705905357842,3.8899491591709037,21.59225655064529,0.015283842794759825,0.013524936601859678,114.92578641650428,0,0,0,0,0,0,0,1,0,0,0,0,0,0
425,30,0.01134141572154869,0.11127379038996972,0.01134141572154869,0.08212749315604223,0.35197497066875244,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.009298393913778529,72.41682562891798,0,0,0,0,0,0,0,1,0,0,0,0,0,0
426,115,0.0422369964802503,0.2201044738311743,0.0422369964802503,0.3148220570981619,1.349237387563551,12.635705905357842,3.8899491591709037,21.59225655064529,0.04585152838427948,0.03803888419273035,56.45533979629522,0,0,0,0,0,0,0,1,0,0,0,0,0,0
427,45,0.01759874853343762,0.13151348478672967,0.01759874853343762,0.12319123973406336,0.5279624560031286,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.016060862214708368,7.222082450280969,0,0,0,0,0,0,0,1,0,0,0,0,0,0
429,42,0.016034415330465387,0.130171021876683,0.016034415330465387,0.11497849041845913,0.49276495893625344,12.635705905357842,3.8899491591709037,21.59225655064529,0.01455604075691412,0.01775147928994083,222.81419816329284,0,0,0,0,1,0,0,0,0,0,0,0,0,0
438,20,0.007821666014861166,0.0881108605116463,0.007821666014861166,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.008733624454148471,0.006762468300929839,141.3340516411656,0,0,0,0,0,0,1,0,0,0,0,0,0,0
439,80,0.030895580758701604,0.17635798490592905,0.030895580758701604,0.2182244818146265,0.9233476730543606,12.635705905357842,3.8899491591709037,21.59225655064529,0.03056768558951965,0.03127641589180051,14.165742579736689,0,0,0,0,0,0,0,1,0,0,0,0,0,0
441,40,0.015252248728979272,0.12722859468177417,0.015252248728979272,0.10950332420805632,0.4692999608916699,12.635705905357842,3.8899491591709037,21.59225655064529,0.01601164483260553,0.014370245139475908,116.58612016538618,0,0,0,0,0,0,1,0,0,0,0,0,0,0
444,70,0.02698474775127102,0.16558769505037682,0.02698474775127102,0.19163081736409857,0.8212749315604224,12.635705905357842,3.8899491591709037,21.59225655064529,0.029839883551673944,0.023668639053254437,75.97060945444193,0,0,0,0,0,0,0,1,0,0,0,0,0,0
446,46,0.01798983183418068,0.13294024764056148,0.01798983183418068,0.12592882283926476,0.5396949550254204,12.635705905357842,3.8899491591709037,21.59225655064529,0.019650655021834062,0.016060862214708368,75.18426360448814,0,0,0,0,0,0,0,1,0,0,0,0,0,0
447,42,0.016425498631208447,0.12712994266875674,0.016425498631208447,0.11497849041845913,0.48494329292139227,12.635705905357842,3.8899491591709037,21.59225655064529,0.018922852983988356,0.013524936601859678,274.38740442918197,0,0,0,0,0,0,1,0,0,0,0,0,0,0
448,35,0.01368791552600704,0.11621462215410598,0.01368791552600704,0.09581540868204928,0.409464215877982,12.635705905357842,3.8899491591709037,21.59225655064529,0.01601164483260553,0.01098901098901099,75.8558427754534,0,0,0,0,0,0,0,1,0,0,0,0,0,0
449,39,0.015252248728979272,0.1225785211912007,0.015252248728979272,0.1067657411028549,0.4575674618693782,12.635705905357842,3.8899491591709037,21.59225655064529,0.018195050946142648,0.011834319526627219,277.60640265144343,0,0,0,0,0,0,1,0,0,0,0,0,0,0
453,25,0.009777082518576457,0.09841381471547957,0.009777082518576457,0.06843957763003519,0.29331247555729373,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.01014370245139476,75.4865072116703,0,0,0,0,1,0,0,0,0,0,0,0,0,0
461,24,0.009385999217833398,0.0964444913587478,0.009385999217833398,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.008005822416302766,0.01098901098901099,309.3396134003059,0,0,0,0,0,0,1,0,0,0,0,0,0,0
463,82,0.03167774736018772,0.1784237582666829,0.03167774736018772,0.22448181462651545,0.959718420023465,12.635705905357842,3.8899491591709037,21.59225655064529,0.027656477438136828,0.03634826711749789,273.8932944196895,0,0,0,0,0,0,1,0,0,0,0,0,0,0
464,55,0.02111849824012515,0.14777559465383416,0.02111849824012515,0.15056707078607742,0.6452874462260462,12.635705905357842,3.8899491591709037,21.59225655064529,0.015283842794759825,0.027895181741335588,83.59309151497075,0,0,0,0,0,0,0,1,0,0,0,0,0,0
467,39,0.014861165428236215,0.12572973582601785,0.014861165428236215,0.1067657411028549,0.4524833789597184,12.635705905357842,3.8899491591709037,21.59225655064529,0.01601164483260553,0.013524936601859678,293.40736156115344,0,0,0,0,0,0,1,0,0,0,0,0,0,0
471,22,0.008603832616347283,0.09237501745991727,0.008603832616347283,0.06022682831443097,0.2581149784904185,12.635705905357842,3.8899491591709037,21.59225655064529,0.008005822416302766,0.009298393913778529,17.83609897436793,0,0,0,0,0,0,0,1,0,0,0,0,0,0
476,75,0.02894016425498631,0.17106880763524185,0.02894016425498631,0.2053187328901056,0.8799374266718811,12.635705905357842,3.8899491591709037,21.59225655064529,0.026200873362445413,0.032121724429416736,21.83571851210848,0,0,0,0,0,0,1,0,0,0,0,0,0,0
479,25,0.009777082518576457,0.09841381471547936,0.009777082518576457,0.06843957763003519,0.28627297614391867,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.009298393913778529,87.71072942087167,0,0,0,0,0,0,1,0,0,0,0,0,0,0
484,21,0.007821666014861166,0.09450375344321585,0.007821666014861166,0.057489245209229566,0.24638247946812672,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.0084530853761623,203.2391874003196,0,0,0,0,0,0,1,0,0,0,0,0,0,0
485,21,0.008212749315604223,0.09026896920535654,0.008212749315604223,0.057489245209229566,0.24638247946812672,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.006762468300929839,452.93483748080223,0,0,0,0,0,0,1,0,0,0,0,0,0,0
495,20,0.007821666014861166,0.08811086051164634,0.007821666014861166,0.05475166210402816,0.23464998044583496,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.0084530853761623,260.30443778131206,0,0,0,0,0,0,1,0,0,0,0,0,0,0
505,28,0.010559249120062574,0.10778280247187982,0.010559249120062574,0.07665232694563942,0.3285099726241689,12.635705905357842,3.8899491591709037,21.59225655064529,0.008005822416302766,0.013524936601859678,80.34075684671505,0,0,0,0,0,0,0,1,0,0,0,0,0,0
512,34,0.01329683222526398,0.11456508852499794,0.01329683222526398,0.09307782557684786,0.3989049667579194,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.013524936601859678,134.51781515318282,0,0,0,0,1,0,0,0,0,0,0,0,0,0
515,57,0.022291748142354323,0.14765958497295073,0.022291748142354323,0.15604223699648026,0.6687524442706296,12.635705905357842,3.8899491591709037,21.59225655064529,0.024745269286754003,0.01944209636517329,170.26909407690047,0,0,0,0,0,0,1,0,0,0,0,0,0,0
520,59,0.021900664841611264,0.15779019646168907,0.021900664841611264,0.16151740320688307,0.6922174423152131,12.635705905357842,3.8899491591709037,21.59225655064529,0.023289665211062592,0.02028740490278952,273.6030282877365,0,0,0,0,0,0,1,0,0,0,0,0,0,0
521,24,0.00899491591709034,0.1004191840581574,0.00899491591709034,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.0084530853761623,272.34598630076067,0,0,0,0,0,0,1,0,0,0,0,0,0,0
522,61,0.023073914743840438,0.157673791933628,0.023073914743840438,0.16699256941728588,0.7105983574501369,12.635705905357842,3.8899491591709037,21.59225655064529,0.026928675400291122,0.018596787827557058,79.6852235708197,0,0,0,0,0,0,0,1,0,0,0,0,0,0
523,59,0.022291748142354323,0.15529093175700873,0.022291748142354323,0.16151740320688307,0.6922174423152131,12.635705905357842,3.8899491591709037,21.59225655064529,0.026200873362445413,0.01775147928994083,278.18143027150927,0,0,0,0,0,0,1,0,0,0,0,0,0,0
524,78,0.02933124755572937,0.17869796122278406,0.02933124755572937,0.2127493156042237,0.9018380915134924,12.635705905357842,3.8899491591709037,21.59225655064529,0.03420669577874818,0.023668639053254437,77.80033902492848,0,0,0,0,0,0,0,1,0,0,0,0,0,0
525,153,0.05553382870551427,0.2547246288573608,0.05553382870551427,0.4188502150958154,1.7864685177942903,12.635705905357842,3.8899491591709037,21.59225655064529,0.05749636098981077,0.05325443786982249,77.82983259438646,0,0,0,0,1,0,0,0,0,0,0,0,0,0
527,24,0.009385999217833398,0.09644449135874779,0.009385999217833398,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.005917159763313609,80.1477025774084,0,0,0,0,0,0,0,1,0,0,0,0,0,0
532,30,0.011732499022291749,0.10770043553436696,0.011732499022291749,0.08212749315604223,0.35197497066875244,12.635705905357842,3.8899491591709037,21.59225655064529,0.010917030567685589,0.01267962806424345,23.32949130841495,0,0,0,0,0,0,0,1,0,0,0,0,0,0
534,32,0.012514665623777864,0.11118850518583902,0.012514665623777864,0.08760265936644505,0.37543996871333596,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.011834319526627219,78.32724838057044,0,0,0,0,0,0,0,1,0,0,0,0,0,0
538,90,0.03363316386390301,0.19261830019808002,0.03363316386390301,0.24638247946812672,1.0559249120062573,12.635705905357842,3.8899491591709037,21.59225655064529,0.036390101892285295,0.030431107354184278,85.22842085539266,0,0,0,0,0,0,0,1,0,0,0,0,0,0
542,54,0.02111849824012515,0.14380749322480738,0.02111849824012515,0.14782948768087603,0.6335549472037544,12.635705905357842,3.8899491591709037,21.59225655064529,0.024017467248908297,0.01775147928994083,119.90635809788358,0,0,0,0,1,0,0,0,0,0,0,0,0,0
545,31,0.011732499022291749,0.11297680898893167,0.011732499022291749,0.08486507626124365,0.36370746969104417,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.01098901098901099,119.60415021494978,0,0,0,0,0,0,0,0,0,1,0,0,0,0
546,60,0.021900664841611264,0.16141018340627605,0.021900664841611264,0.16425498631208446,0.7039499413375049,12.635705905357842,3.8899491591709037,21.59225655064529,0.019650655021834062,0.024513947590870666,176.29493261119995,0,0,0,0,0,0,0,1,0,0,0,0,0,0
548,65,0.025420414548298787,0.15742906226513897,0.025420414548298787,0.17794290183809153,0.7626124364489636,12.635705905357842,3.8899491591709037,21.59225655064529,0.026200873362445413,0.024513947590870666,210.09733235475804,0,0,0,0,0,0,0,1,0,0,0,0,0,0
550,115,0.04380132968322253,0.21287575941535483,0.04380132968322253,0.3148220570981619,1.349237387563551,12.635705905357842,3.8899491591709037,21.59225655064529,0.046579330422125184,0.04057480980557904,176.6711830422861,0,0,0,0,0,0,0,1,0,0,0,0,0,0
560,34,0.01329683222526398,0.11456508852499796,0.01329683222526398,0.09307782557684786,0.3989049667579194,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.01267962806424345,131.06167943775358,0,0,0,0,0,0,0,1,0,0,0,0,0,0
563,26,0.009777082518576457,0.10416901910714148,0.009777082518576457,0.07117716073523661,0.30504497457958546,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.009298393913778529,129.421467184378,0,0,0,0,0,0,0,1,0,0,0,0,0,0
577,60,0.02268283144309738,0.1564873863297954,0.02268283144309738,0.16425498631208446,0.7039499413375049,12.635705905357842,3.8899491591709037,21.59225655064529,0.024745269286754003,0.02028740490278952,974.4360650335764,0,0,0,0,0,0,0,1,0,0,0,0,0,0
578,24,0.00899491591709034,0.10041918405815731,0.00899491591709034,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.009461426491994178,0.0084530853761623,85.7088876103347,0,0,0,0,0,0,0,1,0,0,0,0,0,0
580,125,0.046929996089166995,0.22455774953000116,0.046929996089166995,0.342197888150176,1.4536566288619477,12.635705905357842,3.8899491591709037,21.59225655064529,0.05312954876273653,0.039729501267962805,324.59754206271447,0,0,0,0,0,0,0,1,0,0,0,0,0,0
583,98,0.037152913570590536,0.19803814382163626,0.037152913570590536,0.268283144309738,1.1497849041845913,12.635705905357842,3.8899491591709037,21.59225655064529,0.03420669577874818,0.04057480980557904,286.14484511891095,0,0,0,0,0,0,0,1,0,0,0,0,0,0
584,43,0.016816581931951506,0.1286089154019388,0.016816581931951506,0.11771607352366054,0.496675791943684,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.0169061707523246,234.83575395624695,0,0,0,0,0,0,1,0,0,0,0,0,0,0
588,28,0.010950332420805632,0.10408967237547516,0.010950332420805632,0.07665232694563942,0.3285099726241689,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.009298393913778529,87.90584364506054,0,0,0,0,0,0,1,0,0,0,0,0,0,0
594,39,0.015252248728979272,0.12257852119120086,0.015252248728979272,0.1067657411028549,0.4575674618693782,12.635705905357842,3.8899491591709037,21.59225655064529,0.017467248908296942,0.01267962806424345,79.29197931960897,0,0,0,0,0,0,0,1,0,0,0,0,0,0
595,140,0.049276495893625344,0.2520143940617945,0.049276495893625344,0.38326163472819713,1.6425498631208448,12.635705905357842,3.8899491591709037,21.59225655064529,0.04730713245997089,0.05156382079459002,79.29197931960896,0,0,0,0,0,0,0,1,0,0,0,0,0,0
598,38,0.014078998826750098,0.13035895386204152,0.014078998826750098,0.1040281579976535,0.4458349628470864,12.635705905357842,3.8899491591709037,21.59225655064529,0.01455604075691412,0.013524936601859678,214.65354780194855,0,0,0,0,0,0,0,0,0,1,0,0,0,0
599,118,0.0449745795854517,0.2153667724661667,0.0449745795854517,0.32303480641376614,1.3844348846304262,12.635705905357842,3.8899491591709037,21.59225655064529,0.04512372634643377,0.044801352493660185,54.182295820387544,0,0,0,0,0,0,0,0,0,1,0,0,0,0
602,21,0.008212749315604223,0.09026896920535665,0.008212749315604223,0.05670707860774345,0.23073914743840437,12.635705905357842,3.8899491591709037,21.59225655064529,0.008733624454148471,0.0076077768385460695,79.91044104679361,0,0,0,0,0,0,0,1,0,0,0,0,0,0
603,36,0.014078998826750098,0.11783976953529018,0.014078998826750098,0.09855299178725069,0.42236996480250294,12.635705905357842,3.8899491591709037,21.59225655064529,0.011644832605531296,0.0169061707523246,78.1048636164358,0,0,0,0,0,0,0,1,0,0,0,0,0,0
605,30,0.011732499022291749,0.10770043553436719,0.011732499022291749,0.08212749315604223,0.3480641376613219,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.01014370245139476,79.70566334050066,0,0,0,0,0,0,0,1,0,0,0,0,0,0
608,24,0.00899491591709034,0.10041918405815761,0.00899491591709034,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.008005822416302766,0.01014370245139476,79.00726680685105,0,0,0,0,0,0,0,1,0,0,0,0,0,0
611,70,0.02659366445052796,0.167933788635745,0.02659366445052796,0.19163081736409857,0.8212749315604224,12.635705905357842,3.8899491591709037,21.59225655064529,0.02911208151382824,0.023668639053254437,79.56002598279204,0,0,0,0,0,0,0,1,0,0,0,0,0,0
620,149,0.05631599530700039,0.24250708622675168,0.05631599530700039,0.40789988267500976,1.7477512710207275,12.635705905357842,3.8899491591709037,21.59225655064529,0.05967976710334789,0.052409129332206254,81.14732123752859,0,0,0,0,0,0,0,1,0,0,0,0,0,0
626,75,0.028549080954243255,0.17334073254489818,0.028549080954243255,0.2053187328901056,0.8799374266718811,12.635705905357842,3.8899491591709037,21.59225655064529,0.03056768558951965,0.026204564666103127,85.99199300272518,0,0,0,0,0,0,0,1,0,0,0,0,0,0
627,53,0.01994524833789597,0.14788737494564846,0.01994524833789597,0.1450919045756746,0.6218224481814627,12.635705905357842,3.8899491591709037,21.59225655064529,0.020378457059679767,0.01944209636517329,86.65322469444445,0,0,0,0,0,0,0,1,0,0,0,0,0,0
634,31,0.01134141572154869,0.11638828112305849,0.01134141572154869,0.08486507626124365,0.36370746969104417,12.635705905357842,3.8899491591709037,21.59225655064529,0.008733624454148471,0.014370245139475908,80.06352071238584,0,0,0,0,0,0,0,1,0,0,0,0,0,0
635,24,0.00899491591709034,0.10041918405815746,0.00899491591709034,0.06570199452483379,0.28157997653500194,12.635705905357842,3.8899491591709037,21.59225655064529,0.010189228529839884,0.0076077768385460695,225.92324276086524,0,0,0,0,0,0,1,0,0,0,0,0,0,0
641,32,0.011732499022291749,0.11801622308978704,0.011732499022291749,0.08760265936644505,0.37543996871333596,12.635705905357842,3.8899491591709037,21.59225655064529,0.013100436681222707,0.01014370245139476,81.14864586428322,0,0,0,0,0,0,0,1,0,0,0,0,0,0
644,26,0.010168165819319515,0.10034297149419816,0.010168165819319515,0.07117716073523661,0.30504497457958546,12.635705905357842,3.8899491591709037,21.59225655064529,0.012372634643377001,0.0076077768385460695,80.12610542353971,0,0,0,0,0,0,0,1,0,0,0,0,0,0
647,27,0.010559249120062574,0.10223423554634634,0.010559249120062574,0.07391474384043802,0.3167774736018772,12.635705905357842,3.8899491591709037,21.59225655064529,0.016739446870451237,0.0033812341504649195,86.84905589123281,0,0,0,0,0,0,0,1,0,0,0,0,0,0
648,21,0.008212749315604223,0.0902689692053565,0.008212749315604223,0.057489245209229566,0.24638247946812672,12.635705905357842,3.8899491591709037,21.59225655064529,0.00727802037845706,0.009298393913778529,86.38469244874113,0,0,0,0,0,0,0,1,0,0,0,0,0,0
653,30,0.011732499022291749,0.10770043553436712,0.011732499022291749,0.08212749315604223,0.35197497066875244,12.635705905357842,3.8899491591709037,21.59225655064529,0.01455604075691412,0.0084530853761623,80.43660689618616,0,0,0,0,0,0,0,1,0,0,0,0,0,0
656,25,0.009777082518576457,0.09841381471547961,0.009777082518576457,0.06843957763003519,0.29331247555729373,12.635705905357842,3.8899491591709037,21.59225655064529,0.008005822416302766,0.011834319526627219,80.58014033663218,0,0,0,0,0,0,0,1,0,0,0,0,0,0
666,21,0.008212749315604223,0.0902689692053566,0.008212749315604223,0.057489245209229566,0.24638247946812672,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.0016906170752324597,81.17567644076277,0,0,0,0,0,0,0,1,0,0,0,0,0,0
667,28,0.010950332420805632,0.1040896723754751,0.010950332420805632,0.07665232694563942,0.3285099726241689,12.635705905357842,3.8899491591709037,21.59225655064529,0.013828238719068414,0.0076077768385460695,216.95962335228356,0,0,0,0,0,0,1,0,0,0,0,0,0,0
